description;html_description;name;release_date;duration;url_imagem;link_spotify;nome_podcast
Redefinindo a indústria no final dos anos 90, os jogos de plataforma em 3D acumularam, além de muitos colecionáveis, grandes feitos em uma trajetória que oscilou mas marcou os videogames. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho continuam com o papo sobre jogos de plataforma com Bruno Silva e Prandas, agora levando a conversa para uma terceira dimensão. ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Redefinindo a indústria no final dos anos 90, os jogos de plataforma em 3D acumularam, além de muitos colecionáveis, grandes feitos em uma trajetória que oscilou mas marcou os videogames. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho continuam com o papo sobre jogos de plataforma com Bruno Silva e Prandas, agora levando a conversa para uma terceira dimensão.</p><br/><p>ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: <a href=""https://linktr.ee/jogadan"" rel=""nofollow"">https://linktr.ee/jogadan</a><br />Marcia Effect: <a href=""https://linktr.ee/marciaeffect"" rel=""nofollow"">https://linktr.ee/marciaeffect</a><br />Rodrigo Coelho: <a href=""https://linktr.ee/rodrigocoelhoc"" rel=""nofollow"">https://linktr.ee/rodrigocoelhoc</a></p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#91 - Os melhores Jogos de Plataforma 3D;2021-10-13;70.61811666666668;https://i.scdn.co/image/ab6765630000ba8a54250f59c4d6480a8648051b;https://open.spotify.com/episode/0vb9N51CuC5XpQbKR3JQN1;Final Level Cast
Kena: Bridge of Spirits é o primeiro projeto da Emberlab, que estreia contando a jornada de uma guia espiritual enfrentando uma terra amaldiçoada. Neste episódio, Dan Schettini, Marcia Effect e Cardoso recebem Ricardo Regis para um papo sobre as qualidades - e problemas - do recém lançamento.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Kena: Bridge of Spirits é o primeiro projeto da Emberlab, que estreia contando a jornada de uma guia espiritual enfrentando uma terra amaldiçoada. Neste episódio, Dan Schettini, Marcia Effect e Cardoso recebem Ricardo Regis para um papo sobre as qualidades - e problemas - do recém lançamento.<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: <a href=""https://linktr.ee/jogadan"" rel=""nofollow"">https://linktr.ee/jogadan</a><br />Marcia Effect: <a href=""https://linktr.ee/marciaeffect"" rel=""nofollow"">https://linktr.ee/marciaeffect</a><br />Rodrigo Coelho: <a href=""https://linktr.ee/rodrigocoelhoc"" rel=""nofollow"">https://linktr.ee/rodrigocoelhoc</a></p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#90 - Kena: Bridge of Spirits;2021-10-06;72.82198333333334;https://i.scdn.co/image/ab6765630000ba8a01b0b0ea6d3c768d356bc421;https://open.spotify.com/episode/5pR3ivcnC9xK6F8gAd0NXK;Final Level Cast
Então quer dizer que você ainda acha que Nintendo é só Mario e Zelda? Pois se prepare! O futuro da Nintendo é MUITO promissor! Neste episódio, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso discutem e entram no hype dos anúncios da Nintendo Direct do dia 23/09!ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Então quer dizer que você ainda acha que Nintendo é só Mario e Zelda? Pois se prepare! O futuro da Nintendo é MUITO promissor! Neste episódio, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso discutem e entram no hype dos anúncios da Nintendo Direct do dia 23/09!<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#89 - O Futuro da Nintendo;2021-09-29;66.176;https://i.scdn.co/image/ab6765630000ba8ad0477f857accf99198394043;https://open.spotify.com/episode/2TPIFwqzqfwfiSJ0kKPCF5;Final Level Cast
O Final Level Cast está de volta e… pera? Eu já estive aqui antes? Não?! Ráaaa! Perdidos (ou não) neste episódio, Dan Schettini e Cardoso se unem a Lucas Arraz e Totoro para levar a palavra de Deathloop, o novo título da Arkane que mistura multiplayer, roguelite, muita criatividade e confusão.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>O Final Level Cast está de volta e… pera? Eu já estive aqui antes? Não?! Ráaaa! Perdidos (ou não) neste episódio, Dan Schettini e Cardoso se unem a Lucas Arraz e Totoro para levar a palavra de Deathloop, o novo título da Arkane que mistura multiplayer, roguelite, muita criatividade e confusão.<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#88 - Deathloop;2021-09-24;92.17566666666667;https://i.scdn.co/image/ab6765630000ba8aa347c701a7e53552889f543d;https://open.spotify.com/episode/146eyq3D08739twG8VIP6n;Final Level Cast
God of War, Spider-Man 2, Wolverine, Gran Turismo, Star Wars... ufa! O futuro do PS5 parece ser de tirar o fôlego! E você? Também pensando em comprar um?! Neste episódio, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso comentam os anúncios da Sony na Playstation Showcase e debatem sobre o futuro do console.Aproveitem o Anuuversário!Usem o cupom GOSTOSODEMAIShttps://www.nuuvem.com/promo/br-influencer-final-level-castENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>God of War, Spider-Man 2, Wolverine, Gran Turismo, Star Wars... ufa! O futuro do PS5 parece ser de tirar o fôlego! E você? Também pensando em comprar um?! Neste episódio, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso comentam os anúncios da Sony na Playstation Showcase e debatem sobre o futuro do console.<br /><br />Aproveitem o Anuuversário!<br />Usem o cupom GOSTOSODEMAIS<br /><a href=""https://www.nuuvem.com/promo/br-influencer-final-level-cast"" rel=""nofollow"">https://www.nuuvem.com/promo/br-influencer-final-level-cast</a><br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#86 - O Futuro do Playstation;2021-09-15;96.26078333333334;https://i.scdn.co/image/ab6765630000ba8ae179f96d7dce3cc49c9edfcd;https://open.spotify.com/episode/73MJhhSBVwggFkNfBI0EY6;Final Level Cast
Ai que saudade do meu Super Mario World! Evocando nostalgia e criando também novas experiências, o gênero de plataforma sempre foi um terreno fértil para que pudéssemos viver aventuras marcantes ao longo da história dos videogames. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruno Silva e Prandas para um papo sobre o imortal gênero e sua relevância no passado e nos dias de hoje.Aproveitem o Anuuversário!Usem o cupom GOSTOSODEMAIShttps://www.nuuvem.com/promo/br-influencer-final-level-castENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Ai que saudade do meu Super Mario World! Evocando nostalgia e criando também novas experiências, o gênero de plataforma sempre foi um terreno fértil para que pudéssemos viver aventuras marcantes ao longo da história dos videogames. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruno Silva e Prandas para um papo sobre o imortal gênero e sua relevância no passado e nos dias de hoje.<br /><br />Aproveitem o Anuuversário!<br />Usem o cupom GOSTOSODEMAIS<br /><a href=""https://www.nuuvem.com/promo/br-influencer-final-level-cast"" rel=""nofollow"">https://www.nuuvem.com/promo/br-influencer-final-level-cast</a><br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#85 - Os Melhores Jogos de Plataforma 2D;2021-09-08;74.45028333333333;https://i.scdn.co/image/ab6765630000ba8ac2327fae35bf1895d86e7c83;https://open.spotify.com/episode/06W2mT8ZTkwPHnOAUspe9s;Final Level Cast
Cinco anos após o conturbado lançamento, o mais audacioso título da Hello Games comemora aniversário. Com diversas atualizações gratuitas e um histórico de ouvir sua comunidade, a empresa indie fez do jogo uma das mais impressionantes histórias de redenção da indústria. Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso recebem Ricardo Regis para um papo sobre o corajoso, controverso e, hoje, regenerado, No Man’s Sky.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Cinco anos após o conturbado lançamento, o mais audacioso título da Hello Games comemora aniversário. Com diversas atualizações gratuitas e um histórico de ouvir sua comunidade, a empresa indie fez do jogo uma das mais impressionantes histórias de redenção da indústria. Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso recebem Ricardo Regis para um papo sobre o corajoso, controverso e, hoje, regenerado, No Man’s Sky.<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#84 - A Redenção de No Man's Sky;2021-09-01;68.27318333333332;https://i.scdn.co/image/ab6765630000ba8a8844d9cafe1aefd5ead41a29;https://open.spotify.com/episode/3tKVUgTX0bc1SggihZrpIX;Final Level Cast
A moda do sem pauta pegou? Só o tempo dirá! Neste segundo episódio no formato multitemático, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso debatem um pouco sobre tudo que tem rolado no universo dos videogames - e um pouco sobre nada também. E teve mais!- A eterna polêmica do modo easy - Pokémon Unite - Os problemas da Game Freak - Ghost of Tsushima: Director's Cut- Stardew Valley é obrigatório?ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>A moda do sem pauta pegou? Só o tempo dirá! Neste segundo episódio no formato multitemático, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso debatem um pouco sobre tudo que tem rolado no universo dos videogames - e um pouco sobre nada também. <br /><br />E teve mais!<br /><br />- A eterna polêmica do modo easy <br />- Pokémon Unite <br />- Os problemas da Game Freak <br />- Ghost of Tsushima: Director&#39;s Cut<br />- Stardew Valley é obrigatório?<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#83 - Sem Pauta (Parte 2);2021-08-25;72.7349;https://i.scdn.co/image/ab6765630000ba8a2087edff9d3ad07750334d6a;https://open.spotify.com/episode/1wpfMvdjmL0HsWFCmqBVTn;Final Level Cast
De estúdio mais amado a mais odiado, nos últimos três anos a Blizzard vem sendo soterrada por problemas com jogos e questões morais, que colocam em cheque a sua reputação. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruna Penilhas e Felipe Goldenboy para falar das recentes denúncias de assédio contra a Activision/Blizzard e relembrar os acontecimentos que nos levaram a este que pode ficar marcado como o momento da queda da empresa. ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>De estúdio mais amado a mais odiado, nos últimos três anos a Blizzard vem sendo soterrada por problemas com jogos e questões morais, que colocam em cheque a sua reputação. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruna Penilhas e Felipe Goldenboy para falar das recentes denúncias de assédio contra a Activision/Blizzard e relembrar os acontecimentos que nos levaram a este que pode ficar marcado como o momento da queda da empresa.<br /><br /></p><br/><p>ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#82 - A Blizzard precisa acabar?;2021-08-18;74.35798333333334;https://i.scdn.co/image/ab6765630000ba8a0bf7cab452fb2aa43ae2d5c5;https://open.spotify.com/episode/5zD8iDdfiwe3adMiL8lbnj;Final Level Cast
. . O supra-sumo da simulação está chegando aos novos Xbox Series S|X! A convite do Xbox e levando o Final Level Cast as alturas, Dan Schettini, Rodrigo Coelho e Cardoso se unem a Lito e Fernando em um papo sobre experiências e a força de Flight Simulator ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>.</p><br/><p>.</p><br/><p>O supra-sumo da simulação está chegando aos novos Xbox Series S|X! A convite do Xbox e levando o Final Level Cast as alturas, Dan Schettini, Rodrigo Coelho e Cardoso se unem a Lito e Fernando em um papo sobre experiências e a força de Flight Simulator</p><br/><p><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#81 - Simulando a Liberdade com Flight Simulator;2021-08-13;65.05055;https://i.scdn.co/image/ab6765630000ba8ae83589a946c55e0af411d170;https://open.spotify.com/episode/71oIkcMiSxupCGvZps9YIX;Final Level Cast
No final de 2011, Skyward Sword vinha ao mundo com a difícil missão de fechar a jornada do Wii com estilo e recolocar a série Zelda em um patamar digno de sua grandeza. Entre erros e acertos, Zelda entrou em uma zona nebulosa, até Breath of The Wild entregar aquilo que todos esperavam ver e ter. Neste episódio, Dan Schettini e Rodrigo Coelho se unem a Luiz Estrella em um papo sobre o retorno de Skyward Sword, agora em HD no Nintendo Switch, e como o game se posiciona no coração de uma das mais idolatradas franquias da história dos videogames.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>No final de 2011, Skyward Sword vinha ao mundo com a difícil missão de fechar a jornada do Wii com estilo e recolocar a série Zelda em um patamar digno de sua grandeza. Entre erros e acertos, Zelda entrou em uma zona nebulosa, até Breath of The Wild entregar aquilo que todos esperavam ver e ter. Neste episódio, Dan Schettini e Rodrigo Coelho se unem a Luiz Estrella em um papo sobre o retorno de Skyward Sword, agora em HD no Nintendo Switch, e como o game se posiciona no coração de uma das mais idolatradas franquias da história dos videogames.<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#80 - Zelda Skyward Sword HD: Vale a Pena?;2021-08-11;69.72385;https://i.scdn.co/image/ab6765630000ba8a2a0f50be2b2a5e6cae50d037;https://open.spotify.com/episode/3WZpIVOgTYnUpPBU5CFUFa;Final Level Cast
"Sabe aquele filme que balança seu coração e você pensa ""e se tivesse um game com esses personagens, nesse mundo e baseado nesse filme...""? No episódio de hoje, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso se uniram em um papo fantasioso sobre filmes e séries que dariam bons jogos de videogame!E teve mais!- Jogos baseados em filmes que deram certo- E os que não deram certo também...- Adam Driver e sua indiscutível belezaENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! Dan Schettini: https://linktr.ee/jogadanMarcia Effect: https://linktr.ee/marciaeffectRodrigo Coelho: https://linktr.ee/rodrigocoelhoc  Youtube: https://www.youtube.com/finallevelInstagram: @finalleveloficial https://www.instagram.com/finalleveloficialTwitter: @Finalevel Contato comercial: felipe.cardoso@finallevel.com.br  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";"<p>Sabe aquele filme que balança seu coração e você pensa &#34;e se tivesse um game com esses personagens, nesse mundo e baseado nesse filme...&#34;? No episódio de hoje, Dan Schettini, Marcia Effect, Rodrigo Coelho e Cardoso se uniram em um papo fantasioso sobre filmes e séries que dariam bons jogos de videogame!<br /><br />E teve mais!<br />- Jogos baseados em filmes que deram certo<br />- E os que não deram certo também...<br />- Adam Driver e sua indiscutível beleza<br /><br />ENTREM NO NOSSO TELEGRAM: <a href=""https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw"" rel=""nofollow"">https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw</a></p><br/><p>Divulguem #FinalLevelCast pelas redes sociais!</p><br/><p>Dan Schettini: https://linktr.ee/jogadan<br />Marcia Effect: https://linktr.ee/marciaeffect<br />Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc </p><br/><p>Youtube: https://www.youtube.com/finallevel<br />Instagram: &#64;finalleveloficial https://www.instagram.com/finalleveloficial<br />Twitter: &#64;Finalevel</p><br/><p>Contato comercial: felipe.cardoso&#64;finallevel.com.br</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#79 - Adam Driver e os Filmes que Dariam Jogos;2021-08-04;63.63688333333334;https://i.scdn.co/image/ab6765630000ba8a9541612f43735e596e863803;https://open.spotify.com/episode/2JmGMSmiRckGI7Bp2lKXgc;Final Level Cast
